Compound,G_sol,DeltaG_sol,sol_dip,O_charges,C_charges,Most_neg,Most_pos,Het_charges,MW,SASA,volume,LogS,Lsolu_Hsolv,Lsolv_Hsolu
ZEKZLJVOYLTDKK-UHFFFAOYSA-N,-32694.7174,-180.5664,7.196689999999999,-1.25016,-0.47002,-0.51386,0.51925,-1.18026,351.3522,560.2598267000001,384.25199999999995,-2.3328,11.245999999999999,13.078
ZGEGCLOFRBLKSE-UHFFFAOYSA-N,-21451.159,-5.6126,0.229375,0.0,-0.86065,-0.18491,0.10680999999999999,0.0,98.1876,333.22052,159.921,-3.73,13.52,14.524000000000001
ZGRYQDHDZGJMNF-UHFFFAOYSA-N,-26870.0926,-352.8125,8.31208,-4.06018,-1.9054799999999998,-0.9309700000000001,2.44638,0.68587,283.3318,426.7894592,266.556,-1.589,11.292,14.197000000000001
ZIEWAMOXCOLNSJ-UHFFFAOYSA-N,-29555.8012,1713.9198,2.91862,-1.143,0.07404,-0.44531000000000004,0.40448,-0.8352200000000001,318.5433,466.13656619999995,307.789,-5.03,10.507,13.984000000000002
ZISSAWUMDACLOM-UHFFFAOYSA-N,-21827.1,-205.1391,0.09050189999999998,0.0,-0.79279,-0.13513,0.06721,0.0,100.2034,301.1340332,161.917,-4.36,15.92,15.619000000000002
ZJYJZEAJZXVAMF-UHFFFAOYSA-N,-23140.9799,212.7803,6.87787,-1.32669,-0.9465399999999999,-0.66467,1.39037,0.06368,173.1708,348.5960083,193.09099999999998,-3.824,11.122,13.423
ZLAQATDNGLKIEV-UHFFFAOYSA-N,-22028.4859,386.0616,4.41441,-0.29386999999999996,-0.16523,-0.29386999999999996,0.27255,-0.5495,142.1752,304.75936889999997,158.648,-2.45,11.5,14.052999999999999
ZMANZCXQSJIPKH-UHFFFAOYSA-N,-21542.6963,-128.0166,1.37099,0.0,-0.66666,-0.12632000000000002,0.07318999999999999,-0.08727,101.1912,318.6445923,158.408,-0.14,15.057,13.394
ZMISODWVFHHWNR-UHFFFAOYSA-N,-28374.9695,31.2082,2.83161,-0.35611,-1.58394,-0.35611,0.22638000000000003,-0.46013000000000004,267.37,484.0611877,333.525,-1.386,12.373,13.508
ZNNLBTZKUZBEKO-UHFFFAOYSA-N,-39513.2682,460.6593,10.2547,-3.0777,-1.4882600000000001,-0.9234700000000001,2.4473700000000003,-0.9374,494.0043,820.3442993,549.275,-5.09,11.84,13.419
ZNOLGFHPUIJIMJ-UHFFFAOYSA-N,-29871.7938,-94.2272,10.0328,-3.07274,-0.31836,-1.04496,2.15618,-0.5726100000000001,277.2313,474.74627689999994,292.426,-4.14976,10.866,13.724
ZNSSPLQZSUWFJT-UHFFFAOYSA-N,-28823.8494,-538.1829,2.94996,-1.04214,-0.32184,-0.47475,0.46857,-1.04214,208.2566,465.28451540000003,262.71,-3.813,11.761,14.017999999999999
ZQUPQXINXTWCQR-UHFFFAOYSA-N,-29610.8726,-37.5076,1.7672900000000002,0.0,-1.06607,-0.13288,0.14443,0.52307,360.8816,485.80828859999997,333.06300000000005,-7.659992,11.51,13.644
ZRKWMRDKSOPRRS-UHFFFAOYSA-N,-19446.7475,-101.3394,2.4896700000000003,-0.9862,0.09775,-0.54071,0.2376,-0.5102399999999999,103.0804,250.5993347,112.564,-0.85,11.993,14.107000000000001
ZRSNZINYAWTAHE-UHFFFAOYSA-N,-21566.6282,129.4193,3.0125,-0.63518,-0.10804000000000001,-0.42099,0.38359,-0.63518,136.15,323.02789310000003,164.903,-1.49,11.841,13.600999999999999
ZSDSQXJSNMTJDA-UHFFFAOYSA-N,-33192.524,973.6922,3.17568,-2.53228,-0.9170299999999999,-0.6600699999999999,1.38319,-0.19584000000000001,335.2823,519.8405762,353.809,-5.68,10.632,13.93
ZTMKADLOSYKWCA-UHFFFAOYSA-N,-27021.7761,-427.029,5.73434,-1.00973,-0.65137,-0.51097,0.32261,-0.62749,234.2974,453.00048830000003,277.194,-4.59,12.054,13.357999999999999
ZTQSAGDEMFDKMZ-UHFFFAOYSA-N,-18685.8566,57.6487,3.2065099999999997,-0.41215,-0.07432000000000001,-0.41215,0.33258000000000004,-0.41215,72.1066,252.30250550000002,105.855,-0.01,13.107000000000001,14.952
ZWEHNKRNPOVVGH-UHFFFAOYSA-N,-18293.7846,18.8827,3.4163099999999997,-0.41268,-0.1202,-0.41268,0.31848000000000004,-0.41268,72.1066,249.5191193,104.45700000000001,0.52,13.105,15.030999999999999
ZWUAUTPCFIIFAS-UHFFFAOYSA-N,-30156.7212,42.9203,2.21959,-1.17551,-0.5073300000000001,-0.48081,0.46358,-1.1495,263.3358,500.62042239999994,337.13199999999995,-3.341,11.799000000000001,13.802
ZXAGXLDEMUNQSH-UHFFFAOYSA-N,-25467.0814,428.841,0.32293099999999997,0.0,-1.3361399999999999,-0.11197,0.1267,0.0,206.2866,436.29711910000003,262.735,-6.89,11.119000000000002,12.455
ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,-20716.8706,-1213.3526,1.6775400000000003,-0.38449,-0.24577,-0.38449,0.22749,-0.38449,74.1224,255.27035519999995,112.34,0.04,15.415999999999999,15.155999999999999
ZXFXBSWRVIQKOD-UHFFFAOYSA-N,-27956.8069,-47.7598,4.4351,-0.23425,-0.8250700000000001,-0.23425,0.14687999999999998,0.17638,389.3199,442.54284670000004,328.061,-6.151085,12.088,13.772
ZXQYGBMAQZUVMI-UHFFFAOYSA-N,-37139.5913,66.0107,4.11645,-0.81395,-0.7943399999999999,-0.4413,0.44073,-1.2102600000000001,449.8562,742.619751,502.81699999999995,-8.179996000000001,11.975999999999999,13.620999999999999
ZXVONLUNISGICL-UHFFFAOYSA-N,-25725.5691,230.9443,6.8197399999999995,-2.92803,-0.63545,-0.6644800000000001,1.40523,-0.12108,198.1348,355.7371521,202.519,-1.46,11.012,14.494000000000002
ZYJPUMXJBDHSIF-NSHDSACASA-N,-30501.6531,81.2499,3.4413699999999996,-1.5684799999999999,-0.32345,-0.5334300000000001,0.41193,-1.51071,265.3084,515.7813721,326.791,-2.1549,12.453,14.024000000000001
ZZLCFHIKESPLTH-UHFFFAOYSA-N,-23702.3509,-168.678,0.342573,0.0,-1.21804,-0.11264,0.12014000000000001,0.0,168.2378,389.8683777,218.713,-4.62,12.022,13.338
ZZORFUFYDOWNEF-UHFFFAOYSA-N,-31386.6609,-51.7668,8.365789999999999,-2.2480900000000004,-0.67983,-0.92776,2.43008,-0.57738,310.327,530.7507324,331.903,-2.96,12.129000000000001,12.517999999999999
ZZUFCTLCJUWOSV-UHFFFAOYSA-N,-29394.1807,49.9589,6.48477,-2.71395,-0.9487700000000001,-0.9395399999999999,2.42448,-0.64908,330.7423,521.4887085,326.33099999999996,-3.80528,11.648,12.913
