Compound,G_sol,DeltaG_sol,volume,sol_dip,O_charges,C_charges,Most_neg,Most_pos,Het_charges,MW,SASA,LogS,Lsolu_Hsolv,Lsolv_Hsolu
DLFVBJFMPXGRIB-UHFFFAOYSA-N,-16750.8523,-46.2186,77.2092,4.49247,-0.49438999999999994,0.3755,-0.49438999999999994,0.3628,-0.86723,59.0676,209.3953094,1.58,13.575,16.173
DLKQHBOKULLWDQ-UHFFFAOYSA-N,-22154.9495,-14.4603,188.762,2.20626,0.0,-0.43028999999999995,-0.07432000000000001,0.07637000000000001,-0.07432000000000001,207.0693,336.5732727,-4.35,11.484000000000002,14.261
DLVAUVPZQHGFJC-UHFFFAOYSA-N,-26995.5921,198.872,292.564,4.53619,-1.65241,1.40578,-0.47161000000000003,0.4367,-2.43817,250.2536,467.513855,-0.9179999999999999,11.709000000000001,15.21
DMDGGSIALPNSEE-UHFFFAOYSA-N,-28966.3916,-506.8286,287.738,12.2943,-3.08973,0.44045,-0.77861,1.9081599999999999,-1.7251900000000002,331.2841,453.04504389999994,-3.02,10.297,15.263
DMEGYFMYUHOHGS-UHFFFAOYSA-N,-18509.6884,-0.3583,145.711,0.0186762,0.0,-0.11447,-0.0187,0.01095,0.0,98.1876,290.41693119999996,-3.52,15.460999999999999,17.175
DNJIEGIFACGWOD-UHFFFAOYSA-N,-16422.0147,4.3108,85.6188,2.01559,0.0,-0.0296,-0.06201,0.03241,-0.06084,62.1294,217.20970150000002,-0.6,13.825999999999999,15.245
DOFZAZXDOSGAJZ-UHFFFAOYSA-N,-30521.1225,-127.8554,327.189,6.28674,-0.8503,0.22193000000000002,-0.55129,0.73205,-0.69724,274.3907,535.8725586,-4.23,9.492,14.91
DOIRQSBPFJWKBE-UHFFFAOYSA-N,-29691.1652,28.234,351.537,3.8839699999999997,-1.4610299999999998,0.9170200000000001,-0.41907,0.42905,-1.4610299999999998,278.3474,579.3273926,-4.33587,11.42,15.427
DOWJXOHBNXRUOD-UHFFFAOYSA-N,-23280.3357,-2.7037,237.104,0.144136,0.0,-0.60306,-0.09439,0.0758,0.0,192.2598,397.0338745,-5.85,11.527000000000001,14.001
DPJCXCZTLWNFOH-UHFFFAOYSA-N,-20915.534,49.1028,151.387,6.07147,-0.79033,-0.12957,-0.39971,0.5303100000000001,-0.62048,138.1256,295.538208,-1.96,11.163,14.372
DPSPPJIUMHPXMA-UHFFFAOYSA-N,-26186.1154,634.2917,280.647,8.858039999999999,-1.1886299999999999,0.85825,-0.47797,0.46955,-1.63408,261.2521,436.6315002,-3.7326,11.412,14.423
DQJCHOQLCLEDLL-UHFFFAOYSA-N,-22236.0669,-16.4192,206.05,8.62256,0.0,-0.22401999999999997,-0.2114,0.33007,-0.22459,189.2344,346.73272710000003,-2.07,11.460999999999999,14.82
DQWPFSLDHJDLRL-UHFFFAOYSA-N,-26734.4477,-1065.3229,223.278,5.48115,-2.2366,0.6105,-0.7612399999999999,1.39029,-0.84631,182.1559,412.8551636,0.43,10.783,17.014
DQZCVNGCTZLGAQ-UHFFFAOYSA-N,-23728.5106,70.8569,261.283,4.8121599999999995,-0.5325300000000001,0.90381,-0.5325300000000001,0.50758,-1.39619,198.3076,436.5383911,-2.36,14.062999999999999,15.535
DRLFMBDRBRZALE-UHFFFAOYSA-N,-26709.4704,395.9113,284.361,5.50555,-0.79469,0.4862,-0.48268999999999995,0.36472,-1.4049399999999999,232.2816,483.47283939999994,-5.093999999999999,12.155999999999999,13.86
DRUIESSIVFYOMK-UHFFFAOYSA-N,-20064.4754,-239.5581,131.064,0.8921290000000001,0.0,0.26137,-0.08346,0.34483,-0.26137,144.3877,255.1771545,-2.17,10.940999999999999,18.658
DSBMOVYUOIIPDK-UHFFFAOYSA-N,-24554.95,45.8232,265.60200000000003,2.7621700000000002,-0.8469,0.8438700000000001,-0.47556000000000004,0.49763,-1.61834,218.2548,432.76211550000005,-1.795,12.222000000000001,15.071
DSKJPMWIHSOYEA-UHFFFAOYSA-N,-30703.4085,-191.7895,376.11699999999996,5.828180000000001,-1.97167,1.29556,-0.76954,1.99899,-1.8001599999999998,316.4176,577.2781372000001,-4.16,10.206,14.901
DSRNRYQBBJQVCW-UHFFFAOYSA-N,-25350.8889,10.7975,256.784,4.74615,-0.81309,1.1496899999999999,-0.5169,0.5083,-1.70848,228.6779,444.21490480000006,-2.56,11.988,14.341
DSSYKIVIOFKYAU-UHFFFAOYSA-N,-21218.4165,294.4614,206.56400000000002,3.28398,-0.3388,0.09352,-0.3388,0.27345,-0.3388,152.2358,338.0643311,-1.9546599999999998,12.786,15.994000000000002
DTGKSKDOIYIVQL-UHFFFAOYSA-N,-20863.3055,-5.0694,211.63099999999997,1.7406599999999999,-0.37184,0.032889999999999996,-0.37184,0.20715999999999998,-0.37184,154.2516,340.9176636,-2.32,15.14,16.473
DTMRKGRREZAYAP-UHFFFAOYSA-N,-32235.3306,-251.188,374.44800000000004,2.67758,0.0,0.262,-0.0668,0.11005999999999999,-0.48172,429.7718,521.6300659,-9.159894,10.770999999999999,15.561
DVQVBLBKEXITIK-UHFFFAOYSA-N,-28902.441000000003,-61.3206,342.103,8.798639999999999,-1.54415,-0.40326,-0.77475,1.90557,-0.66066,312.404,533.2980957,-3.74,10.378,14.469000000000001
DVVGIUUJYPYENY-UHFFFAOYSA-N,-19312.9484,25.8439,133.681,5.56977,-0.50936,0.38605,-0.50936,0.39416,-0.79701,109.1274,277.9747314,0.96,11.95,14.357000000000001
DWEPFAMAQPVFBH-UHFFFAOYSA-N,-25564.9756,-8.6549,255.83,5.820869999999999,-2.74235,-1.20452,-0.8249799999999999,1.94518,0.14744000000000002,267.3324,418.51632689999997,-1.348,10.367,15.745999999999999
DXXVCXKMSWHGTF-UHFFFAOYSA-N,-28836.5544,57.5702,318.462,4.7063,-1.26285,0.27793,-0.39921999999999996,0.5323399999999999,-0.92616,314.1244,505.04934689999993,-5.906000000000001,10.745,15.05
DYDNPESBYVVLBO-UHFFFAOYSA-N,-20358.569,95.9728,145.246,4.18078,-0.4767,0.15225,-0.4767,0.4054,-0.81123,121.1384,301.1521912,-0.68,12.338,14.459000000000001
DZMDPHNGKBEVRE-UHFFFAOYSA-N,-21962.158,54.3417,188.07,2.57443,0.0,0.03294,-0.25289,0.1252,-0.25289,134.6485,367.2807617,-3.99,13.034,17.062
DZQVFHSCSRACSX-UHFFFAOYSA-N,-26536.7923,-57.7623,285.144,9.71288,-1.56336,0.1303,-0.7849,1.91527,-1.3519700000000001,264.3014,476.69250489999996,-2.82,10.607999999999999,14.409
DZTHIGRZJZPRDV-UHFFFAOYSA-N,-26954.8647,-8.0559,287.77299999999997,5.3253900000000005,-1.2128700000000001,0.52989,-0.46986999999999995,0.36809000000000003,-1.8021900000000002,246.2652,465.10424800000004,-2.31,12.245999999999999,13.995999999999999
DZZWHBIBMUVIIW-DTORHVGOSA-N,-31611.7519,446.3877,428.58099999999996,4.31858,-1.1917,1.39524,-0.47641999999999995,0.46912,-2.79827,392.4046,584.5751343,-3.3711,11.161,14.186
FBPFZTCFMRRESA-UHFFFAOYSA-N,-24056.3473,141.5954,209.81,0.33216,-2.23296,0.6425,-0.38706,0.21889,-2.23296,182.173,360.19888310000005,1.09,14.83,16.197
FCYQIDFMSYIAEB-UHFFFAOYSA-N,-29044.6407,190.5951,383.895,1.7727400000000002,-1.3200100000000001,0.91701,-0.39161,0.31194,-1.6998799999999998,331.4108,552.9794312000001,-1.959,12.225999999999999,14.161
FDDDEECHVMSUSB-UHFFFAOYSA-N,-22280.1857,-151.0158,182.50599999999997,8.78266,-1.60555,-0.43795,-0.80504,1.9061299999999999,-0.75543,172.2014,343.5537109,-1.38663,10.857999999999999,14.435
FDPIMTJIUBPUKL-UHFFFAOYSA-N,-18341.0382,36.3526,125.43700000000001,3.1124400000000003,-0.36569,0.20104,-0.36569,0.26314,-0.36569,86.1334,279.8872375,-0.28,12.873,16.178
FEFQUIPMKBPKAR-UHFFFAOYSA-N,-24403.9673,31.5166,257.595,8.47413,-0.80955,0.50554,-0.40779,0.42945,-1.17874,217.267,427.0641174,-2.167,11.799000000000001,15.218
FEMZVDSBIXDODB-UHFFFAOYSA-N,-31553.6753,-983.1564,375.56699999999995,7.344810000000001,-1.17977,1.04387,-0.47581,0.46946000000000004,-2.3372599999999997,349.3364,552.3091431,-5.638999999999999,11.094000000000001,14.548
FERIUCNNQQJTOY-UHFFFAOYSA-N,-18707.7356,-6.7036,115.59899999999999,2.01072,-0.76612,0.38351,-0.44738999999999995,0.38527,-0.76612,88.10600000000001,259.8746643,-0.19,13.181,17.059
FFEARJCKVFRZRR-UHFFFAOYSA-N,-22563.7361,94.8786,183.196,2.44117,-0.7519899999999999,0.37849,-0.43933999999999995,0.35901,-1.16861,149.2074,337.9596558,-0.42,12.998,15.16
FFGPTBGBLSHEPO-UHFFFAOYSA-N,-24632.4991,-201.5958,272.344,4.96871,-0.51432,0.06515,-0.51432,0.50598,-1.1907,236.2726,439.93435669999997,-3.07931,11.972999999999999,14.5
FGLBSLMDCBOPQK-UHFFFAOYSA-N,-18781.6148,-17.6028,112.06,5.18649,-0.76378,0.04452,-0.38466999999999996,0.47084,-0.29294000000000003,89.0938,252.7227478,-0.62,11.411,17.387
FHADSMKORVFYOS-UHFFFAOYSA-N,-20265.1927,-11.4708,173.685,1.85525,-0.38323,-0.06568,-0.38323,0.21056,-0.38323,128.2138,322.7430725,-1.29,15.34,16.488
FLVIGYVXZHLUHP-UHFFFAOYSA-N,-21707.1809,-205.6481,172.551,8.21621,0.0,0.65122,-0.56822,0.30322,-1.2397799999999999,132.2232,339.48889160000004,-1.46,12.639000000000001,14.222000000000001
FMGSKLZLMKYGDP-USOAJAOKSA-N,-28018.4958,82.26700000000001,364.43,3.81394,-0.72592,-0.01707,-0.38395,0.28891,-0.72592,288.42900000000003,496.0800476,-4.06153,12.789000000000001,15.312000000000001
FMINYZXVCTYSNY-UHFFFAOYSA-N,-27065.1416,40.8176,336.249,4.728269999999999,-0.5098199999999999,0.35191,-0.5098199999999999,0.5091399999999999,-1.29952,268.3578,527.4960327,-3.35,12.295,14.818
FMKMKBLHMONXJM-UHFFFAOYSA-N,-22517.3652,-13.5565,211.614,4.0809,0.0,-0.17201,-0.36968,0.24763000000000002,-0.74126,173.217,385.36618039999996,-0.938,12.014000000000001,14.276
FNFPHNZQOKBKHN-UHFFFAOYSA-N,-35582.2284,-49.5348,560.3009999999999,5.36806,-2.11857,0.9159799999999999,-0.41507,0.37358,-2.11857,460.6094,727.8582153,-5.51,12.019,15.494000000000002
FNROXVCRPXYLRT-UHFFFAOYSA-N,-26761.4893,126.8051,292.907,2.01084,-1.2313399999999999,1.07297,-0.47028000000000003,0.43551999999999996,-1.66726,235.2822,486.0928955,-1.229,11.735999999999999,15.200999999999999
FOANIXZHAMJWOI-UHFFFAOYSA-N,-30558.1716,18.7521,390.715,2.0655099999999997,-1.05534,0.1914,-0.40548,0.38837,-1.19499,428.1196,567.260437,-4.93,11.675,15.245
FOCAUTSVDIKZOP-UHFFFAOYSA-N,-18107.6415,-18.0693,95.6045,3.7868199999999996,-0.73251,0.50258,-0.42382,0.37364,-0.92875,94.4975,222.8913269,0.944261,12.569,17.309
FOIBFBMSLDGNHL-UHFFFAOYSA-N,-33208.6488,792.6469999999999,384.60400000000004,0.00491409,-0.34241,0.7095,-0.17123,0.11082,-0.7095100000000001,459.7548,518.993042,-12.790485,10.585999999999999,14.834000000000001
FPQJEXTVQZHURJ-UHFFFAOYSA-N,-24595.7866,830.5752,204.225,2.6617,-1.6704599999999998,1.39077,-0.44346,0.37314,-2.4182900000000003,176.1718,386.90682979999997,-0.11199999999999999,12.394,16.078
FRDAATYAJDYRNW-UHFFFAOYSA-N,-20015.3963,3.3474,152.81,1.77718,-0.36972,0.08901,-0.36972,0.20661999999999997,-0.36972,102.176,298.6975403,-0.38,15.477,16.468
FRQUNVLMWIYOLV-UHFFFAOYSA-N,-24800.9253,-851.3269,203.368,5.54967,-0.28523000000000004,0.27444,-0.28523000000000004,0.1973,-0.5210600000000001,211.4749,351.40872189999993,-4.29,11.46,15.040999999999999
FSCWZHGZWWDELK-UHFFFAOYSA-N,-27939.7015,-431.9484,297.654,3.65416,-0.9758600000000001,0.89105,-0.3945,0.49456000000000006,-1.47922,286.11400000000003,475.68457029999996,-4.93,11.511,15.395999999999999
FSERHDPEOFYMMK-UHFFFAOYSA-N,-24802.8695,27.4587,257.818,5.90076,0.0,0.14554,-0.39152,0.23321,-0.68516,253.1411,421.462738,-4.0552,12.061,14.097999999999999
FSVJFNAIGNNGKK-UHFFFAOYSA-N,-28540.4745,-96.67299999999999,380.51599999999996,7.7167,-0.91184,0.92919,-0.46112,0.39336,-1.74127,312.4108,546.2084961,-3.193,12.219000000000001,15.017999999999999
FTOVXSOBNPWTSH-UHFFFAOYSA-N,-25305.3078,-16.6296,297.161,0.692647,0.0,-0.81416,-0.07297999999999999,0.07206,0.0,252.3148,458.2511291999999,-8.230032000000001,10.997,13.958
FUKCEEDRHGCYHH-UHFFFAOYSA-N,-27478.5811,68.2436,293.97700000000003,1.8905900000000002,-1.19565,0.81515,-0.45311,0.43646999999999997,-1.5905799999999999,235.2822,488.8417358,-2.759,11.713,15.209000000000001
FULZLIGZKMKICU-UHFFFAOYSA-N,-21897.9015,-262.8559,177.102,8.1299,0.0,0.08476,-0.56082,0.29945,-1.1253600000000001,152.2136,337.3738098,-1.77,12.089,13.982000000000001
FUUHMSUPRUNWRQ-UHFFFAOYSA-N,-25754.447999999997,-487.4321,226.037,4.4674,-0.2778,0.36774,-0.2778,0.19435,-0.53501,245.92,371.64508060000003,-5.26,11.152000000000001,15.214
FVSKHRXBFJPNKK-UHFFFAOYSA-N,-17440.1769,30.2446,82.9983,3.4536599999999997,0.0,0.07428,-0.18589,0.07725,-0.18589,55.0792,217.0012817,0.28,13.9,18.135
FXHOOIRPVKKKFG-UHFFFAOYSA-N,-18464.3228,33.7871,119.884,4.48727,-0.47706000000000004,0.80203,-0.47706000000000004,0.36796,-0.9142100000000001,87.1212,264.636322,1.11,13.454,15.661
FZBXGZBXWFNCQY-UHFFFAOYSA-N,-27024.194,39.545,318.572,1.92157,-1.1813799999999999,0.90891,-0.44186000000000003,0.4365,-1.59721,261.32,504.30841060000006,-2.542,11.708,15.210999999999999
FZSVSABTBYGOQH-UHFFFAOYSA-N,-25783.8129,-62.0678,274.906,5.65947,-0.63803,0.7585,-0.47828999999999994,0.50597,-1.16931,218.3134,446.6631165,-1.62,12.568,15.145999999999999
GABQNAFEZZDSCM-UHFFFAOYSA-N,-27217.9264,260.6614,303.53700000000003,0.683305,-0.7773,-0.07706,-0.46152,0.44936000000000004,-1.1469,253.3,513.734375,-6.042000000000001,11.862,14.050999999999998
GBDZXPJXOMHESU-UHFFFAOYSA-N,-23251.5592,-78.3029,194.358,3.3866199999999997,0.0,0.07121,-0.07549,0.10479000000000001,-0.28047,215.8938,327.7150574,-4.63015,11.238,15.606
GBROPGWFBFCKAG-UHFFFAOYSA-N,-26307.7454,-5.3037,326.246,0.145438,0.0,-0.94068,-0.05955,0.06938,0.0,278.3526,495.54266359999997,-7.869988,11.202,13.7
GCKMFJBGXUYNAG-HLXURNFRSA-N,-27753.1552,52.5519,382.626,4.18987,-0.73706,0.0008699999999999999,-0.37218,0.29783000000000004,-0.73706,302.4558,504.6696472,-3.97988,11.98,15.625
GCNTZFIIOFTKIY-UHFFFAOYSA-N,-18738.8882,21.2638,113.116,2.4038,-0.32456999999999997,0.0421,-0.32456999999999997,0.24143,-0.64473,95.1006,249.29176329999999,1.02,12.137,15.36
GCQZFVAHUZIDRP-UHFFFAOYSA-N,-28903.0744,-208.6249,333.542,5.64021,-3.16286,-0.78088,-0.79724,1.9059400000000002,-1.0500200000000002,327.3724,526.576416,-2.759,10.472000000000001,14.474
GECHUMIMRBOMGK-UHFFFAOYSA-N,-27180.4909,-1090.7804,267.748,9.01368,-1.57657,-0.36380999999999997,-0.79648,1.91068,-0.96898,249.2868,445.4780273,-2.81913,10.765,14.401
GEDIWDLJKRKBFT-UHFFFAOYSA-N,-27185.3713,-14.4224,292.728,5.62711,-0.69827,0.80478,-0.47885,0.5148199999999999,-1.4045100000000001,245.2804,492.28488160000006,-2.09,11.86,14.589
GETQZCLCWQTVFV-UHFFFAOYSA-N,-16213.0719,5.4739,97.2087,1.3349600000000001,0.0,0.44538,-0.41055,0.14857,-0.41055,59.1108,231.62356569999997,0.84,15.229000000000001,15.534
GEYOCULIXLDCMW-UHFFFAOYSA-N,-18992.9355,19.5481,135.828,2.54645,0.0,-0.22504000000000002,-0.39994,0.19745,-0.79971,108.1426,280.3762817,-0.42,12.637,13.332
GFBKOADVXIDVBA-UHFFFAOYSA-N,-24912.8652,675.9772,210.976,5.320469999999999,-2.2631099999999997,0.68275,-0.73711,2.02126,-1.53749,196.2208,405.4348145,-1.038,10.142000000000001,17.250999999999998
GGLIEWRLXDLBBF-UHFFFAOYSA-N,-23378.6766,73.4482,212.551,4.32356,-0.83401,0.5553899999999999,-0.53455,0.50337,-1.56269,180.206,399.1862183,-2.17,12.31,14.13
GILNGPKTMRSQDW-UHFFFAOYSA-N,-26664.115,67.6079,281.45599999999996,2.30208,-1.18755,0.94444,-0.44723,0.43662,-1.6141,233.2664,462.1484375,-1.568,11.71,15.210999999999999
GIUGGRUEPHPVNR-UHFFFAOYSA-N,-25673.9083,-1377.4925,227.09900000000002,2.50335,-0.43273999999999996,-0.051910000000000005,-0.21658000000000002,0.09455,-0.54082,218.6391,391.88790889999996,-5.87,11.556,14.095999999999998
GKEUODMJRFDLJY-UHFFFAOYSA-N,-23108.2085,-45.2976,227.15099999999998,0.0979119,0.0,-0.52273,-0.1001,0.0855,0.0,180.2488,389.6563416,-5.22,11.75,14.274000000000001
GKRZNOGGALENQJ-UHFFFAOYSA-N,-19787.6833,132.2303,115.44,8.4877,-0.9180299999999999,0.88797,-0.50038,0.5000100000000001,-1.65067,102.0926,263.699646,-0.9,12.97,16.24
GLDOVTGHNKAZLK-UHFFFAOYSA-N,-32531.7173,26.146,414.57599999999996,1.7608099999999998,-0.39429000000000003,-0.11582,-0.39429000000000003,0.21249,-0.39429000000000003,270.4976,703.4942627,-8.400008,15.474,16.569000000000003
GLUUGHFHXGJENI-UHFFFAOYSA-N,-17761.3976,-5.7378,118.516,0.00460291,0.0,0.23920999999999998,-0.3679,0.13581,-0.73558,86.1364,258.30459590000004,1.07,15.212,14.947000000000001
GMVJKSNPLYBFSO-UHFFFAOYSA-N,-23542.6363,214.6412,189.81,3.64549,0.0,-0.17014,-0.05051,0.09342,-0.10801,314.8017,325.346344,-5.054741,11.606,15.493
GNHMRTZZNHZDDM-UHFFFAOYSA-N,-18432.3557,19.2427,107.20200000000001,0.956247,0.0,0.16124000000000002,-0.2298,0.11767999999999999,-0.39181,89.5243,242.634552,-0.29,12.777999999999999,17.844
GOHBXWHNJHENRX-UHFFFAOYSA-N,-25421.721,2.2227,293.702,0.0944579,0.0,-0.7386,-0.09682,0.07655,0.0,242.3196,453.41842649999995,-6.589999000000001,11.220999999999998,13.677
GPTONYMQFTZPKC-UHFFFAOYSA-N,-27420.9845,-129.2369,295.767,10.2564,-1.8564900000000002,0.31849,-0.78491,1.9156099999999998,-1.5813700000000002,280.3008,491.038208,-2.58,10.61,14.41
GRFNBEZIAWKNCO-UHFFFAOYSA-N,-18635.5793,88.4582,112.988,2.80946,-0.32008000000000003,0.02868,-0.32008000000000003,0.23255,-0.62016,95.1006,249.175705,-0.46,12.074000000000002,15.139000000000001
GRWAIJBHBCCLGS-UHFFFAOYSA-N,-19973.1011,-4.9258,133.73,8.79232,-0.72611,0.6493899999999999,-0.41943,0.37253000000000003,-1.2824,128.0902,272.2751465,0.08356799999999999,12.107000000000001,16.87
GSDSWSVVBLHKDQ-UHFFFAOYSA-N,-30591.8557,-208.2405,395.85400000000004,8.4007,-1.4506299999999999,1.7763900000000001,-0.4784,0.4704,-2.58241,361.3721,564.1416016,-1.2655,11.206,14.448
GTCAXTIRRLKXRU-UHFFFAOYSA-N,-18455.5897,-308.5729,88.3793,2.8582,-0.8669899999999999,0.73385,-0.5269,0.50734,-1.22565,75.067,226.4566956,0.97,13.773,16.354
GUGOEEXESWIERI-UHFFFAOYSA-N,-36867.087999999996,-90.26799999999999,607.368,3.3966300000000005,-0.7391800000000001,-0.49211000000000005,-0.37901999999999997,0.21095,-1.11642,471.6814,850.286499,-4.871,12.247,14.86
GVEPBJHOBDJJJI-UHFFFAOYSA-N,-22822.2999,90.1506,242.92,1.0778,0.0,-0.67798,-0.09036,0.07454,0.0,202.255,398.32138060000005,-5.945064,10.897,13.985999999999999
GWDYJKXSUSPLEA-UHFFFAOYSA-N,-25062.7357,719.1812,250.16,7.204389999999999,-0.61106,0.3501,-0.44951,0.39826999999999996,-1.06057,223.2306,424.4527893,-4.61,11.072000000000001,15.020999999999999
GWOFUCIGLDBNKM-UHFFFAOYSA-N,-32751.1315,-120.978,408.038,5.80795,-1.48404,0.72846,-0.42106000000000005,0.42538000000000004,-2.26457,372.8073,612.8497313999999,-4.55319,11.42,14.097000000000001
GWUSZQUVEVMBPI-UHFFFAOYSA-N,-27360.8708,23.8567,325.74,2.4482,-1.20044,0.52417,-0.42846000000000006,0.52815,-1.3427799999999999,295.297,506.92639160000004,-3.8,10.703,15.024000000000001
GXEKYRXVRROBEV-UHFFFAOYSA-N,-22687.0332,-80.6528,201.085,5.7032300000000005,-1.7927099999999998,0.7871199999999999,-0.4171,0.37605,-1.7927099999999998,186.16400000000002,342.9440613,-0.27,12.860999999999999,16.883
GYFAGKUZYNFMBN-UHFFFAOYSA-N,-25527.5761,35.6552,313.492,0.268027,0.0,-0.81996,-0.06121,0.06977,0.0,276.3368,460.6960754,-9.030118,10.921,13.448
GYMFBYTZOGMSQJ-UHFFFAOYSA-N,-23633.3689,-10.0364,240.24200000000002,0.0537749,0.0,-0.6047100000000001,-0.10968,0.07669,0.0,192.2598,409.2254028,-6.959999000000001,11.126,13.462
GYTMHWVFKHLDEA-UHFFFAOYSA-N,-27401.4196,377.5132,298.626,4.42866,-1.9271,-0.73519,-0.7803800000000001,1.94422,-0.27373000000000003,281.3438,486.05621339999993,-4.449,10.462,15.142999999999999
HAPOJKSPCGLOOD-UHFFFAOYSA-N,-24472.0764,-3.478,261.711,0.0442956,0.0,-0.72055,-0.09921,0.08709,0.0,216.2818,431.3045959,-8.040005,11.465,13.917
HAXBIWFMXWRORI-UHFFFAOYSA-N,-25522.5138,107.0407,297.522,0.355459,0.0,-0.81203,-0.07714,0.07153,0.0,252.3148,462.96447750000004,-8.489991,11.025,13.63
HCFSGRMEEXUOSS-UHFFFAOYSA-N,-29561.4675,16.4996,432.361,5.85004,-0.7430399999999999,0.07475,-0.38799,0.30078,-0.7430399999999999,340.5046,552.105896,-5.27,11.530999999999999,14.943
HDWIHXWEUNVBIY-UHFFFAOYSA-N,-31722.835,-201.2128,403.851,12.287,-3.07985,0.02999,-0.77708,1.9085599999999998,-1.69633,421.4085,595.7062377999999,-3.59,10.265,15.009
HDZGCSFEDULWCS-UHFFFAOYSA-N,-16004.4556,-39.8553,68.8962,0.151016,0.0,0.14203,-0.2883,0.14232999999999998,-0.5502199999999999,46.0718,197.15275569999997,1.34,14.786,14.864
HEZNVIYQEUHLNI-UHFFFAOYSA-N,-26600.9989,56.7214,275.235,2.54135,-0.7588199999999999,0.5252399999999999,-0.50215,0.50148,-1.20392,225.305,475.98165889999996,-2.09,11.945,15.097000000000001
HFBWPRKWDIRYNX-UHFFFAOYSA-N,-26562.0196,193.2799,275.16700000000003,3.7742400000000003,0.0,1.6966,-0.46871999999999997,0.42157,-2.10816,229.7119,471.7125244,-4.06,11.907,15.243
HFHZKZSRXITVMK-UHFFFAOYSA-N,-29887.7863,144.6126,385.32199999999995,2.9254700000000002,-1.1224299999999998,0.40823000000000004,-0.40097,0.39377,-1.54121,324.3786,596.2441406,-3.73,11.772,14.497
HHMCAJWVGYGUEF-UHFFFAOYSA-N,-29093.6743,237.3272,322.825,3.10963,-1.72613,0.64799,-0.39091,0.6714399999999999,-1.3729,328.2039,507.5221863,-5.22,10.672,15.706
HHOSMYBYIHNXNO-UHFFFAOYSA-N,-22091.5711,11.6037,208.018,0.0115441,0.0,0.00909,-0.14307999999999998,0.05559,0.0,128.257,368.6878662,-5.05,15.542,16.971
HJUFTIJOISQSKQ-UHFFFAOYSA-N,-30447.1654,-71.0099,359.57,2.64609,-1.38039,0.68396,-0.51454,0.5096,-1.76637,301.3414,602.6848755,-4.69948,12.173,14.267999999999999
HKMTVMBEALTRRR-UHFFFAOYSA-N,-24578.8891,74.4611,262.21,0.18574100000000002,0.0,-0.72583,-0.10019,0.08463999999999999,0.0,216.2818,425.71594239999996,-6.6799990000000005,11.444,13.937999999999999
HKOOXMFOFWEVGF-UHFFFAOYSA-N,-19638.4081,3.1889999999999996,136.57399999999998,2.7044200000000003,0.0,-0.29985,-0.32045999999999997,0.2154,-0.49328,108.1426,285.6184692,0.07,12.545,13.65
HKPHPIREJKHECO-UHFFFAOYSA-N,-31249.0677,-338.3682,390.244,8.29407,-0.78914,0.75875,-0.41891000000000006,0.36315,-1.36366,311.8509,569.6134643999999,-4.1915,11.998,15.099
HLQDGCWIOSOMDP-UHFFFAOYSA-N,-26985.2563,-133.601,282.721,3.91033,0.0,-0.18070999999999998,-0.08069,0.10435,-0.27073,291.9914,442.2168274,-7.160000999999999,11.089,14.872
HLZKNKRTKFSKGZ-UHFFFAOYSA-N,-27983.135,78.8601,327.205,1.7610299999999999,-0.39427,-0.04257,-0.39427,0.21247,-0.39427,214.3904,577.6259766,-6.105868,15.481,16.654
HMIBKHHNXANVHR-UHFFFAOYSA-N,-27938.5305,87.2884,312.659,4.102869999999999,-0.75392,0.5312899999999999,-0.45457,0.2957,-1.1356600000000001,253.3586,524.4295654,-3.93,12.398,14.546
HMSWAIKSFDFLKN-UHFFFAOYSA-N,-37046.6869,27.1605,577.321,0.00019480599999999998,0.0,-0.4088,-0.03129,0.02765,0.0,366.7126,951.7295531999999,-8.330032000000001,15.49,16.486
HNDVDQJCIGZPNO-YFKPBYRVSA-N,-21872.3075,-160.5968,182.34599999999998,3.06566,-0.74678,0.4235,-0.43308,0.39033,-1.6097700000000001,155.156,325.62695310000004,-0.56543,12.902000000000001,14.798
HNJBEVLQSNELDL-UHFFFAOYSA-N,-18309.3401,199.1407,107.402,4.7645599999999995,-0.47161000000000003,0.44583,-0.47161000000000003,0.37085999999999997,-0.8728299999999999,85.1054,248.3931122,1.07,13.485999999999999,15.887
HOQADATXFBOEGG-UHFFFAOYSA-N,-32135.7449,921.6984,405.777,7.8638699999999995,-1.5051299999999999,0.75868,-0.56823,0.9637399999999999,-1.5268700000000002,345.3927,605.788147,-4.19,10.425999999999998,14.574000000000002
HORNXRXVQWOLPJ-UHFFFAOYSA-N,-20310.1005,16.9747,140.017,2.59346,-0.32444,-0.11882999999999999,-0.32444,0.23434000000000002,-0.44278,128.5579,282.5514526,-0.7,11.994000000000002,15.071
HPQURZRDYMUHJI-UHFFFAOYSA-N,-23232.4062,-246.5161,217.423,0.040051300000000005,0.0,-0.17927,-0.06801,0.027639999999999998,0.0,140.268,397.4005127,-6.08,15.505999999999998,16.873
HPXRVTGHNJAIIH-UHFFFAOYSA-N,-19210.6026,0.7191,138.352,1.8212,-0.38359,0.01329,-0.38359,0.21038,-0.38359,100.1602,280.6763,-0.44,15.42,16.612000000000002
HPYNZHMRTTWQTB-UHFFFAOYSA-N,-19485.6499,-28.3436,143.8,2.49518,0.0,0.0134,-0.30206,0.0904,-0.30206,107.1548,290.56604,0.38,12.127,15.095
